randsum.gpu-vec,79000,6400,35328,1633024
sumprefix.gpu-vec,79000,4864,16384,1203968
randsum.gpu-vec,81000,6656,34048,1673728
sumprefix.gpu-vec,81000,5376,16128,1236224
randsum.gpu-vec,83000,6656,33792,1711616
sumprefix.gpu-vec,83000,4608,16640,1268480
randsum.gpu-vec,85000,6656,33280,1752832
sumprefix.gpu-vec,85000,4864,18944,1296384
randsum.gpu-vec,87000,7424,34816,1806848
sumprefix.gpu-vec,87000,5120,18688,1329664
randsum.gpu-vec,89000,6656,37376,1836288
sumprefix.gpu-vec,89000,4864,17920,1359360
randsum.gpu-vec,91000,16384,37376,1872640
sumprefix.gpu-vec,91000,4608,26112,1392896
randsum.gpu-vec,93000,6912,39424,1939968
sumprefix.gpu-vec,93000,5120,20480,1426176
randsum.gpu-vec,95000,7680,39680,1962752
sumprefix.gpu-vec,95000,5120,19456,1453312
randsum.gpu-vec,97000,6912,38656,1999104
sumprefix.gpu-vec,97000,5376,20224,1484032
randsum.gpu-vec,99000,7168,38912,2048768
sumprefix.gpu-vec,99000,5120,22272,1514240
randsum.gpu-vec,1000,6144,768,38912
sumprefix.gpu-vec,1000,256,512,47360
randsum.gpu-vec,3000,6656,512,152832
sumprefix.gpu-vec,3000,256,256,101376
randsum.gpu-vec,5000,2560,0,148224
sumprefix.gpu-vec,5000,256,256,112384
randsum.gpu-vec,7000,2816,256,202496
sumprefix.gpu-vec,7000,256,256,169984
randsum.gpu-vec,9000,2304,256,264192
sumprefix.gpu-vec,9000,256,256,211968
randsum.gpu-vec,11000,2816,5376,329472
sumprefix.gpu-vec,11000,0,256,253440
randsum.gpu-vec,13000,4608,7168,390912
sumprefix.gpu-vec,13000,256,256,304384
randsum.gpu-vec,15000,4096,9472,445952
sumprefix.gpu-vec,15000,256,256,335104
randsum.gpu-vec,17000,5632,10496,503552
sumprefix.gpu-vec,17000,3328,4608,375040
randsum.gpu-vec,19000,4352,11776,571904
sumprefix.gpu-vec,19000,3328,4096,423168
randsum.gpu-vec,21000,3328,8192,414208
sumprefix.gpu-vec,21000,2304,5120,325376
randsum.gpu-vec,23000,3072,6144,455424
sumprefix.gpu-vec,23000,2048,5888,338432
randsum.gpu-vec,25000,3072,6656,496640
sumprefix.gpu-vec,25000,2048,6144,373248
randsum.gpu-vec,27000,3072,7168,536320
sumprefix.gpu-vec,27000,2048,6656,399104
randsum.gpu-vec,29000,3072,7936,574976
sumprefix.gpu-vec,29000,2048,7936,435200
randsum.gpu-vec,31000,3072,9984,616960
sumprefix.gpu-vec,31000,2560,8192,464896
randsum.gpu-vec,33000,5376,17152,663552
sumprefix.gpu-vec,33000,2048,8448,493056
randsum.gpu-vec,35000,5888,18944,762112
sumprefix.gpu-vec,35000,4096,6400,527616
randsum.gpu-vec,37000,5632,18688,774656
sumprefix.gpu-vec,37000,4096,7936,552704
randsum.gpu-vec,39000,5888,16384,817408
sumprefix.gpu-vec,39000,3840,7424,584704
randsum.gpu-vec,41000,5632,16896,852736
sumprefix.gpu-vec,41000,3584,8448,615168
randsum.gpu-vec,43000,5888,19712,892416
sumprefix.gpu-vec,43000,4096,8704,650752
randsum.gpu-vec,45000,5632,20992,931072
sumprefix.gpu-vec,45000,5120,8960,681216
randsum.gpu-vec,47000,5888,19712,973312
sumprefix.gpu-vec,47000,4352,9216,710912
randsum.gpu-vec,49000,5632,20480,1015552
sumprefix.gpu-vec,49000,4352,8960,742912
randsum.gpu-vec,51000,6144,23552,1054720
sumprefix.gpu-vec,51000,4352,9728,770816
randsum.gpu-vec,53000,5888,20480,1095936
sumprefix.gpu-vec,53000,4096,9472,800768
randsum.gpu-vec,55000,6144,21760,1134592
sumprefix.gpu-vec,55000,4608,11008,832000
randsum.gpu-vec,57000,6144,24320,1180928
sumprefix.gpu-vec,57000,4096,11008,863232
randsum.gpu-vec,59000,5888,24832,1219840
sumprefix.gpu-vec,59000,4608,11520,893184
randsum.gpu-vec,61000,6400,25856,1258496
sumprefix.gpu-vec,61000,4352,11264,1003264
randsum.gpu-vec,63000,5888,26112,1300224
sumprefix.gpu-vec,63000,4608,11776,953344
randsum.gpu-vec,65000,5888,26880,1342976
sumprefix.gpu-vec,65000,4352,12800,989952
randsum.gpu-vec,67000,6144,29440,1382656
sumprefix.gpu-vec,67000,4608,15104,1018368
randsum.gpu-vec,69000,7168,30464,1427200
sumprefix.gpu-vec,69000,5120,14080,1050624
randsum.gpu-vec,71000,6400,30720,1464064
sumprefix.gpu-vec,71000,4352,13824,1084416
randsum.gpu-vec,73000,6400,29696,1505792
sumprefix.gpu-vec,73000,4608,14336,1120512
randsum.gpu-vec,75000,6144,31232,1541376
sumprefix.gpu-vec,75000,4608,14848,1145856
randsum.gpu-vec,77000,6144,32768,1597696
sumprefix.gpu-vec,77000,4864,16128,1172736
randsum.gpu-vec,79000,6400,32512,1634560
sumprefix.gpu-vec,79000,4864,15872,1207552
randsum.gpu-vec,81000,6144,32256,1681408
sumprefix.gpu-vec,81000,4864,16128,1234432
randsum.gpu-vec,83000,6400,32768,1709824
sumprefix.gpu-vec,83000,5120,16128,1266176
randsum.gpu-vec,85000,6400,34560,1762304
sumprefix.gpu-vec,85000,5120,17664,1305344
randsum.gpu-vec,87000,6912,34304,1818624
sumprefix.gpu-vec,87000,5120,17920,1329408
randsum.gpu-vec,89000,6400,37632,1836800
sumprefix.gpu-vec,89000,4864,18432,1362432
randsum.gpu-vec,91000,6656,35840,1871360
sumprefix.gpu-vec,91000,4608,18944,1400576
randsum.gpu-vec,93000,6400,36352,1925120
sumprefix.gpu-vec,93000,4608,18688,1429504
randsum.gpu-vec,95000,6400,37376,1957632
sumprefix.gpu-vec,95000,4864,18688,1452032
randsum.gpu-vec,97000,6400,37632,1998080
sumprefix.gpu-vec,97000,4608,19200,1484032
randsum.gpu-vec,99000,6656,40704,2040320
sumprefix.gpu-vec,99000,5632,19968,1513216
randsum.gpu-vec,1000,6400,512,38912
sumprefix.gpu-vec,1000,256,512,47360
randsum.gpu-vec,3000,6656,512,150528
sumprefix.gpu-vec,3000,512,256,101376
randsum.gpu-vec,5000,3840,256,154880
sumprefix.gpu-vec,5000,256,256,117760
randsum.gpu-vec,7000,2816,256,202752
sumprefix.gpu-vec,7000,256,0,156928
randsum.gpu-vec,9000,2816,256,261120
sumprefix.gpu-vec,9000,0,256,211200
randsum.gpu-vec,11000,3328,5376,332544
sumprefix.gpu-vec,11000,256,256,252416
randsum.gpu-vec,13000,4608,6912,386816
sumprefix.gpu-vec,13000,256,256,296704
randsum.gpu-vec,15000,4864,9984,446720
sumprefix.gpu-vec,15000,512,256,334848
randsum.gpu-vec,17000,5888,11520,507648
sumprefix.gpu-vec,17000,3328,4864,379136
randsum.gpu-vec,19000,4864,12032,566272
sumprefix.gpu-vec,19000,3328,5888,423168
randsum.gpu-vec,21000,4608,12032,628736
sumprefix.gpu-vec,21000,3072,7680,473600
randsum.gpu-vec,23000,4608,6400,691200
sumprefix.gpu-vec,23000,1792,5376,339968
randsum.gpu-vec,25000,2816,6656,496896
sumprefix.gpu-vec,25000,2048,6144,371456
randsum.gpu-vec,27000,3072,7424,542208
sumprefix.gpu-vec,27000,2304,6656,399104
randsum.gpu-vec,29000,2816,8192,576256
sumprefix.gpu-vec,29000,2048,7936,431360
randsum.gpu-vec,31000,3072,7936,622336
sumprefix.gpu-vec,31000,2048,9984,460800
randsum.gpu-vec,33000,5888,17408,671232
sumprefix.gpu-vec,33000,2048,8704,492544
randsum.gpu-vec,35000,6400,22272,767488
sumprefix.gpu-vec,35000,3840,7168,532224
randsum.gpu-vec,37000,5632,16384,773120
sumprefix.gpu-vec,37000,3584,6912,557056
randsum.gpu-vec,39000,5632,19456,813056
sumprefix.gpu-vec,39000,3840,7424,584192
randsum.gpu-vec,41000,5376,17920,851456
sumprefix.gpu-vec,41000,3584,7424,615168
randsum.gpu-vec,43000,5632,17152,884736
sumprefix.gpu-vec,43000,3840,8192,646656
randsum.gpu-vec,45000,5888,18432,926976
sumprefix.gpu-vec,45000,3840,8192,677376
randsum.gpu-vec,47000,5632,22016,969728
sumprefix.gpu-vec,47000,4352,17408,756736
randsum.gpu-vec,49000,6400,23552,1080320
sumprefix.gpu-vec,49000,4352,9472,739584
randsum.gpu-vec,51000,5888,19968,1056768
sumprefix.gpu-vec,51000,4096,9728,774912
randsum.gpu-vec,53000,5632,21248,1090304
sumprefix.gpu-vec,53000,4608,10240,801536
randsum.gpu-vec,55000,6144,23296,1140480
sumprefix.gpu-vec,55000,4352,10496,830976
randsum.gpu-vec,57000,6144,23552,1176832
sumprefix.gpu-vec,57000,4608,11264,861952
randsum.gpu-vec,59000,6144,23808,1217536
sumprefix.gpu-vec,59000,4608,13056,892672
randsum.gpu-vec,61000,6400,25856,1264640
sumprefix.gpu-vec,61000,4864,12288,925952
randsum.gpu-vec,63000,6400,25344,1299456
sumprefix.gpu-vec,63000,4864,12544,957184
randsum.gpu-vec,65000,6144,26624,1336832
sumprefix.gpu-vec,65000,4608,13056,988416
randsum.gpu-vec,67000,6912,26368,1378816
sumprefix.gpu-vec,67000,4608,13056,1021440
randsum.gpu-vec,69000,5888,29440,1419520
sumprefix.gpu-vec,69000,4608,14848,1049344
randsum.gpu-vec,71000,6400,28928,1466880
sumprefix.gpu-vec,71000,4864,14080,1079040
randsum.gpu-vec,73000,6144,29440,1500672
sumprefix.gpu-vec,73000,4864,15616,1110272
randsum.gpu-vec,75000,6912,29952,1551360
sumprefix.gpu-vec,75000,4608,14848,1148160
randsum.gpu-vec,77000,6400,30464,1594368
sumprefix.gpu-vec,77000,4864,15872,1172736
randsum.gpu-vec,79000,6656,34048,1630464
sumprefix.gpu-vec,79000,5632,15872,1206016
randsum.gpu-vec,81000,6400,32512,1668096
sumprefix.gpu-vec,81000,5120,15872,1239040
randsum.gpu-vec,83000,6144,32512,1713664
sumprefix.gpu-vec,83000,5632,19968,1263616
randsum.gpu-vec,85000,6656,34816,1759232
sumprefix.gpu-vec,85000,5888,20224,1294848
randsum.gpu-vec,87000,6656,34816,1907456
sumprefix.gpu-vec,87000,6144,21504,1329152
randsum.gpu-vec,89000,6912,35584,1834496
sumprefix.gpu-vec,89000,5888,19968,1363712
randsum.gpu-vec,91000,6400,34816,1871360
sumprefix.gpu-vec,91000,5632,20224,1391616
randsum.gpu-vec,93000,6400,35840,1908992
sumprefix.gpu-vec,93000,5888,23296,1419520
randsum.gpu-vec,95000,7424,36864,1953792
sumprefix.gpu-vec,95000,5888,21760,1459456
randsum.gpu-vec,97000,6912,38912,1995008
sumprefix.gpu-vec,97000,5632,22016,1481472
randsum.gpu-vec,99000,6656,38912,2043904
sumprefix.gpu-vec,99000,5888,23040,1824768
randsum.gpu-vec,1000,6656,512,41728
sumprefix.gpu-vec,1000,512,512,50688
randsum.gpu-vec,3000,7168,256,162048
sumprefix.gpu-vec,3000,256,256,80128
randsum.gpu-vec,5000,2560,256,155136
sumprefix.gpu-vec,5000,256,0,123136
randsum.gpu-vec,7000,2304,0,203264
sumprefix.gpu-vec,7000,256,0,154368
randsum.gpu-vec,9000,3072,256,258816
sumprefix.gpu-vec,9000,256,256,211968
randsum.gpu-vec,11000,2816,5376,329728
sumprefix.gpu-vec,11000,256,256,253440
randsum.gpu-vec,13000,4864,7680,382464
sumprefix.gpu-vec,13000,256,256,293632
randsum.gpu-vec,15000,6656,12288,452352
sumprefix.gpu-vec,15000,0,256,335360
randsum.gpu-vec,17000,6400,10240,508160
sumprefix.gpu-vec,17000,3328,4864,374784
randsum.gpu-vec,19000,4864,11520,573696
sumprefix.gpu-vec,19000,3328,6912,423680
randsum.gpu-vec,21000,5120,12288,631040
sumprefix.gpu-vec,21000,3328,5376,472320
randsum.gpu-vec,23000,3072,6656,469248
sumprefix.gpu-vec,23000,2048,5632,338944
randsum.gpu-vec,25000,3328,6656,498432
sumprefix.gpu-vec,25000,2048,6400,371200
randsum.gpu-vec,27000,3072,7424,535296
sumprefix.gpu-vec,27000,2304,6912,405504
randsum.gpu-vec,29000,3072,7936,581120
sumprefix.gpu-vec,29000,2048,7680,432640
randsum.gpu-vec,31000,3328,8960,616704
sumprefix.gpu-vec,31000,2304,7936,461568
randsum.gpu-vec,33000,5120,18176,658688
sumprefix.gpu-vec,33000,2304,8448,493056
randsum.gpu-vec,35000,6144,19968,758528
sumprefix.gpu-vec,35000,3840,6656,521728
randsum.gpu-vec,37000,6144,20480,774912
sumprefix.gpu-vec,37000,4352,7424,556544
randsum.gpu-vec,39000,6144,16384,807936
sumprefix.gpu-vec,39000,3584,8448,584448
randsum.gpu-vec,41000,6656,20992,918272
sumprefix.gpu-vec,41000,4096,7680,615680
randsum.gpu-vec,43000,5888,17152,885504
sumprefix.gpu-vec,43000,4096,8448,647168
randsum.gpu-vec,45000,6144,18176,926976
sumprefix.gpu-vec,45000,4096,8448,676864
randsum.gpu-vec,47000,5632,19968,967680
sumprefix.gpu-vec,47000,4608,8704,709632
randsum.gpu-vec,49000,5888,22528,1016320
sumprefix.gpu-vec,49000,4352,8960,739840
randsum.gpu-vec,51000,6144,20224,1051136
sumprefix.gpu-vec,51000,4096,12288,775168
randsum.gpu-vec,53000,6912,21760,1102848
sumprefix.gpu-vec,53000,4352,10496,801024
randsum.gpu-vec,55000,6400,24064,1141504
sumprefix.gpu-vec,55000,4352,11008,838400
randsum.gpu-vec,57000,6144,23808,1175552
sumprefix.gpu-vec,57000,4352,11264,862976
randsum.gpu-vec,59000,5632,24064,1217024
sumprefix.gpu-vec,59000,4608,11008,896512
randsum.gpu-vec,61000,6144,32000,1260032
sumprefix.gpu-vec,61000,11264,14080,1184256
randsum.gpu-vec,63000,7168,32256,1402624
sumprefix.gpu-vec,63000,6912,16640,1045504
randsum.gpu-vec,65000,8704,30208,1448448
sumprefix.gpu-vec,65000,5376,19712,991744
randsum.gpu-vec,67000,8704,34560,1613824
sumprefix.gpu-vec,67000,4608,15616,1021952
randsum.gpu-vec,69000,7424,32256,1434624
sumprefix.gpu-vec,69000,4864,14848,1055232
randsum.gpu-vec,71000,6656,29696,1469952
sumprefix.gpu-vec,71000,4608,16128,1078784
randsum.gpu-vec,73000,7168,30720,1513472
sumprefix.gpu-vec,73000,4864,14336,1111808
randsum.gpu-vec,75000,6400,31744,1549056
sumprefix.gpu-vec,75000,4608,14848,1144576
randsum.gpu-vec,77000,6912,34048,1599232
sumprefix.gpu-vec,77000,4864,15360,1172224
randsum.gpu-vec,79000,6144,33024,1626112
sumprefix.gpu-vec,79000,4864,16640,1203968
randsum.gpu-vec,81000,6656,33792,1680640
sumprefix.gpu-vec,81000,5120,15872,1236480
randsum.gpu-vec,83000,6400,33536,1709312
sumprefix.gpu-vec,83000,4608,16640,1274112
randsum.gpu-vec,85000,7168,32768,1754368
sumprefix.gpu-vec,85000,4864,19200,1296896
randsum.gpu-vec,87000,6912,35328,1871616
sumprefix.gpu-vec,87000,5632,18432,1366528
randsum.gpu-vec,89000,6400,38656,1994752
sumprefix.gpu-vec,89000,5120,17920,1365760
randsum.gpu-vec,91000,6656,35840,1876736
sumprefix.gpu-vec,91000,5120,18944,1391616
randsum.gpu-vec,93000,6656,37376,1919232
sumprefix.gpu-vec,93000,4864,19200,1420800
randsum.gpu-vec,95000,6400,36864,1952768
sumprefix.gpu-vec,95000,4608,20224,1456128
randsum.gpu-vec,97000,6656,37632,2006016
sumprefix.gpu-vec,97000,5120,19968,1483520
randsum.gpu-vec,99000,6400,40960,2040832
sumprefix.gpu-vec,99000,5120,19968,1513984
